sentence #,word,pos,tag,word_idx,tag_idx
774,kabinet,NOUN,O,5354,4
774,sebagai,ADP,O,6567,4
774,Menteri,PROPN,O,1621,4
774,Lingkungan,NOUN,O,7533,4
774,Hidup,PROPN,O,2843,4
774,",",PUNCT,O,3948,4
774,satu,DET,O,431,4
774,portofolio,NOUN,O,7785,4
774,yang,PRON,O,4477,4
774,berusaha,VERB,O,4358,4
774,mengatasi,VERB,O,4878,4
774,persoalan,NOUN,O,5163,4
774,sumber,NOUN,O,2885,4
774,air,NOUN,O,4351,4
774,di,ADP,O,2096,4
774,benua,NOUN,O,65,4
774,terkering,VERB,O,6840,4
774,berpenghuni,VERB,O,2946,4
774,di,ADP,O,2096,4
774,bumi,NOUN,O,2401,4
774,",",PUNCT,O,3948,4
774,yang,PRON,O,4477,4
774,menghadapi,VERB,O,2962,4
774,kekeringan,NOUN,O,4615,4
774,terparah,ADJ,O,8257,4
774,dalam,ADP,O,4955,4
774,seabad,NOUN,O,7101,4
774,terakhir,ADJ,O,5383,4
774,ini,DET,O,3244,4
774,.,PUNCT,O,3266,4
775,Ada,VERB,O,1503,4
775,satu,DET,O,431,4
775,hal,NOUN,O,4196,4
775,yang,PRON,O,4477,4
775,paling,ADV,O,6162,4
775,diingat,ADJ,O,3951,4
775,Guruh,PROPN,B-PER,1972,2
775,mengenai,ADP,O,3852,4
775,guru,NOUN,O,5893,4
775,besar,ADJ,O,3036,4
775,Fakultas,PROPN,B-ORG,2066,0
775,Kehutanan,PROPN,I-ORG,3358,3
775,Universitas,PROPN,B-ORG,274,0
775,Gadjah,PROPN,I-ORG,3705,3
775,Mada,PROPN,I-ORG,6645,3
775,itu,DET,O,7226,4
775,.,PUNCT,O,3266,4
776,Selain,ADP,O,3124,4
776,itu,DET,O,7226,4
776,",",PUNCT,O,3948,4
776,Bandara,NOUN,O,1940,4
776,Internasional,ADJ,O,5857,4
776,Sepinggan,PROPN,O,1838,4
776,akan,ADV,O,2842,4
776,menjadi,VERB,O,1366,4
776,bandara,NOUN,O,4332,4
776,pertama,ADJ,O,4139,4
776,di,ADP,O,2096,4
776,Indonesia,PROPN,B-LOC,3518,1
776,yang,PRON,O,4477,4
776,memiliki,VERB,O,7894,4
776,konsep,NOUN,O,5418,4
776,boutique,NOUN,O,754,4
776,mall,ADJ,O,977,4
776,",",PUNCT,O,3948,4
776,yaitu,ADV,O,8500,4
776,perpaduan,NOUN,O,695,4
776,antara,ADP,O,6936,4
776,mal,NOUN,O,8324,4
776,dan,CCONJ,O,418,4
776,bandara,NOUN,O,4332,4
776,.,PUNCT,O,3266,4
777,Ia,PRON,O,2240,4
777,menegaskan,VERB,O,8221,4
777,yang,PRON,O,4477,4
777,terjadi,VERB,O,2913,4
777,saat,NOUN,O,4399,4
777,ini,DET,O,3244,4
777,bukan,PART,O,600,4
777,kelangkaan,NOUN,O,7329,4
777,BBM,PROPN,O,7264,4
777,",",PUNCT,O,3948,4
777,yang,PRON,O,4477,4
777,terjadi,VERB,O,2913,4
777,adalah,AUX,O,5456,4
777,penyaluran,NOUN,O,8105,4
777,BBM,NOUN,O,7264,4
777,sesuai,ADJ,O,1803,4
777,dengan,ADP,O,7841,4
777,kuota,NOUN,O,112,4
777,yang,PRON,O,4477,4
777,telah,ADV,O,6837,4
777,dipangkas,ADJ,O,4206,4
777,.,PUNCT,O,3266,4
778,Kota,PROPN,O,1684,4
778,Balikpapan,PROPN,O,5387,4
778,secara,ADP,O,511,4
778,signifikan,ADJ,O,1184,4
778,berada,VERB,O,8440,4
778,diatas,ADP,O,7222,4
778,rata-rata,ADV,O,564,4
778,nasional,ADJ,O,3541,4
778,untuk,ADP,O,7038,4
778,aspek,NOUN,O,2862,4
778,tata,NOUN,O,1465,4
778,kota,NOUN,O,7522,4
778,dan,CCONJ,O,418,4
778,pengelolaan,NOUN,O,3214,4
778,lingkungan,NOUN,O,5778,4
778,dibandingkan,VERB,O,1201,4
778,dengan,ADP,O,7841,4
778,kota,NOUN,O,7522,4
778,lain,ADJ,O,2704,4
778,",",PUNCT,O,3948,4
778,ujar,NOUN,O,5916,4
778,Ketua,NOUN,O,4480,4
778,Umum,PROPN,O,4827,4
778,Ikatan,PROPN,B-ORG,5799,0
778,Ahli,PROPN,I-ORG,4122,3
778,Perencanaan,PROPN,I-ORG,7819,3
778,Indonesia,PROPN,I-ORG,3518,3
778,",",PUNCT,O,3948,4
778,Bernardus,PROPN,B-PER,3846,2
778,Djonoputro,PROPN,I-PER,7031,5
778,di,ADP,O,2096,4
778,Jakarta,PROPN,B-LOC,224,1
778,",",PUNCT,O,3948,4
778,Senin,PROPN,O,3412,4
778,(11/8),PUNCT,O,7675,4
778,.,PUNCT,O,3266,4
779,Upacara,NOUN,O,3231,4
779,proklamasi,NOUN,O,7740,4
779,kemerdekaan,NOUN,O,5362,4
779,berlangsung,VERB,O,2647,4
779,sederhana,ADJ,O,3413,4
779,",",PUNCT,O,3948,4
779,tanpa,ADP,O,6242,4
779,protokol,NOUN,O,7829,4
779,.,PUNCT,O,3266,4
780,Ia,PRON,O,2240,4
780,mengatakan,VERB,O,2557,4
780,pertemuan,NOUN,O,7408,4
780,kemarin,NOUN,O,5317,4
780,membantah,VERB,O,6978,4
780,adanya,PRON,O,3526,4
780,ketegangan,NOUN,O,5424,4
780,antara,ADP,O,6936,4
780,Surya,PROPN,B-PER,2951,2
780,Paloh,PROPN,I-PER,3985,5
780,dan,CCONJ,O,418,4
780,Ical,NOUN,B-PER,3540,2
780,yang,PRON,O,4477,4
780,selama,ADP,O,3727,4
780,ini,DET,O,3244,4
780,berkembang,VERB,O,3203,4
780,.,PUNCT,O,3266,4
781,Keajaiban,NOUN,O,5819,4
781,Perkembangbiakan,PROPN,O,255,4
781,Katak,PROPN,O,4317,4
781,.,PUNCT,O,3266,4
782,Program,NOUN,O,7972,4
782,ketiga,NUM,O,3207,4
782,",",PUNCT,O,3948,4
782,diberikan,VERB,O,5673,4
782,bantuan,NOUN,O,1510,4
782,dana,NOUN,O,7344,4
782,kepada,ADP,O,3289,4
782,peneliti,NOUN,O,1200,4
782,yang,PRON,O,4477,4
782,menekuni,VERB,O,4943,4
782,rempah-rempah,ADJ,O,4250,4
782,.,PUNCT,O,3266,4
783,Beberapa,DET,O,7086,4
783,",",PUNCT,O,3948,4
783,menurutnya,ADV,O,6071,4
783,",",PUNCT,O,3948,4
783,menganggap,VERB,O,1000,4
783,berinvestasi,VERB,O,3264,4
783,di,ADP,O,2096,4
783,pasar,NOUN,O,3409,4
783,saham,NOUN,O,1761,4
783,ibaratkan,NOUN,O,8322,4
783,berjudi,NOUN,O,4460,4
783,.,PUNCT,O,3266,4
784,Dalam,ADP,O,1881,4
784,undangan,NOUN,O,3221,4
784,yang,PRON,O,4477,4
784,dikirim,VERB,O,6301,4
784,panitia,NOUN,O,7986,4
784,Ramon,PROPN,O,2141,4
784,Magsaysay,PROPN,O,6856,4
784,Award,PROPN,O,3215,4
784,lewat,ADP,O,6756,4
784,surat,NOUN,O,3737,4
784,elektronik,NOUN,O,174,4
784,",",PUNCT,O,3948,4
784,Jumat,PROPN,O,4970,4
784,(22/8),PUNCT,O,7382,4
784,",",PUNCT,O,3948,4
784,disebutkan,VERB,O,2618,4
784,bahwa,SCONJ,O,3403,4
784,penghargaan,NOUN,O,5573,4
784,akan,ADV,O,2842,4
784,digelar,VERB,O,2824,4
784,pada,ADP,O,2754,4
784,31,NUM,O,6952,4
784,Agustus,NOUN,O,7974,4
784,mendatang,ADJ,O,1873,4
784,di,ADP,O,2096,4
784,main,NOUN,B-LOC,1909,1
784,theater,NOUN,I-LOC,6612,6
784,cultural,ADJ,I-LOC,8232,6
784,center,PROPN,I-LOC,2438,6
784,of,PROPN,I-LOC,5119,6
784,the,PROPN,I-LOC,8523,6
784,Philippines,PROPN,I-LOC,2877,6
784,.,PUNCT,O,3266,4
785,Rachlan,PROPN,B-PER,6652,2
785,juga,ADV,O,7625,4
785,menegaskan,VERB,O,8221,4
785,",",PUNCT,O,3948,4
785,kalaupun,SCONJ,O,3804,4
785,ada,VERB,O,8499,4
785,komunikasi,NOUN,O,8478,4
785,antara,ADP,O,6936,4
785,Ketua,NOUN,O,4480,4
785,Harian,PROPN,O,4362,4
785,Partai,PROPN,B-ORG,6156,0
785,Demokrat,PROPN,I-ORG,5077,3
785,Syarif,PROPN,B-PER,2534,2
785,Hasan,PROPN,I-PER,816,5
785,dengan,ADP,O,7841,4
785,calon,NOUN,O,7255,4
785,presiden,NOUN,O,4628,4
785,terpilih,VERB,O,7980,4
785,Joko,PROPN,B-PER,2526,2
785,Widodo,PROPN,I-PER,7595,5
785,",",PUNCT,O,3948,4
785,hal,NOUN,O,4196,4
785,itu,DET,O,7226,4
785,adalah,AUX,O,5456,4
785,komunikasi,NOUN,O,8478,4
785,pribadi,ADJ,O,169,4
785,dan,CCONJ,O,418,4
785,berada,VERB,O,8440,4
785,di,ADP,O,2096,4
785,luar,NOUN,O,4168,4
785,dari,ADP,O,3594,4
785,garis,NOUN,O,3410,4
785,kebijakan,NOUN,O,2398,4
785,partai,NOUN,O,839,4
785,.,PUNCT,O,3266,4
786,Rahmad,PROPN,B-PER,6453,2
786,Dwi,PROPN,I-PER,3734,5
786,Ardhiansyah,PROPN,I-PER,2522,5
786,yang,PRON,O,4477,4
786,merupakan,VERB,O,6128,4
786,ketua,NOUN,O,7059,4
786,tim,NOUN,O,4768,4
786,ini,DET,O,3244,4
786,mengatakan,VERB,O,2557,4
786,bahwa,PRON,O,3403,4
786,ini,DET,O,3244,4
786,adalah,AUX,O,5456,4
786,suatu,DET,O,4404,4
786,inovasi,NOUN,O,5257,4
786,baru,ADJ,O,6846,4
786,untuk,ADP,O,7038,4
786,memanfaatkan,VERB,O,1399,4
786,limbah,NOUN,O,3535,4
786,darah,NOUN,O,3376,4
786,sapi,NOUN,O,8027,4
786,yang,PRON,O,4477,4
786,belum,PART,O,854,4
786,pernah,ADV,O,165,4
786,dimanfaatkan,VERB,O,3572,4
786,sebagai,ADP,O,6567,4
786,produk,NOUN,O,5450,4
786,.,PUNCT,O,3266,4
787,Sekjen,PROPN,O,1579,4
787,PPP,PROPN,B-ORG,827,0
787,Irgan,PROPN,B-PER,2070,2
787,Chairul,PROPN,I-PER,923,5
787,Mahfidz,PROPN,I-PER,6257,5
787,mengatakan,VERB,O,2557,4
787,",",PUNCT,O,3948,4
787,kedua,NUM,O,4129,4
787,menteri,NOUN,O,5679,4
787,asal,ADP,O,4620,4
787,partainya,NOUN,O,3945,4
787,berkinerja,VERB,O,6530,4
787,baik,ADJ,O,7345,4
787,.,PUNCT,O,3266,4
788,Tiga,PROPN,O,1630,4
788,TPS,PROPN,O,5998,4
788,juga,ADV,O,7625,4
788,dibuka,VERB,O,121,4
788,di,ADP,O,2096,4
788,luar,NOUN,O,4168,4
788,Abkhazia,PROPN,B-LOC,1178,1
788,",",PUNCT,O,3948,4
788,di,ADP,O,2096,4
788,kota,NOUN,O,7522,4
788,Rusia,PROPN,B-LOC,1932,1
788,Moskow,PROPN,B-LOC,3121,1
788,dan,CCONJ,O,418,4
788,Cherkessk,PROPN,B-LOC,4087,1
788,serta,CCONJ,O,3963,4
788,di,ADP,O,2096,4
788,kota,NOUN,O,7522,4
788,Istanbul,PROPN,B-LOC,1614,1
788,",",PUNCT,O,3948,4
788,Turki,PROPN,B-LOC,8415,1
788,.,PUNCT,O,3266,4
789,Dencis,PROPN,O,8081,4
789,besar,ADJ,O,3036,4
789,menjadi,VERB,O,1366,4
789,Rp,PROPN,O,6746,4
789,13,NUM,O,7110,4
789,ribu/kg,NOUN,O,791,4
789,sebelumnya,ADP,O,2666,4
789,Rp,PROPN,O,6746,4
789,15,NUM,O,6460,4
789,ribu,NOUN,O,3424,4
789,",",PUNCT,O,3948,4
789,sementara,SCONJ,O,1762,4
789,untuk,ADP,O,7038,4
789,dencis,NOUN,O,6702,4
789,kecil,ADJ,O,6133,4
789,Rp,PROPN,O,6746,4
789,18,NUM,O,3319,4
789,ribu/kg,NOUN,O,791,4
789,dari,ADP,O,3594,4
789,Rp,PROPN,O,6746,4
789,22,NUM,O,6251,4
789,ribu,NOUN,O,3424,4
789,.,PUNCT,O,3266,4
789,Udang,NOUN,O,3682,4
789,kapur,NOUN,O,5173,4
789,Rp,PROPN,O,6746,4
789,25,NUM,O,5648,4
789,ribu/kg,NOUN,O,791,4
789,dari,ADP,O,3594,4
789,Rp,PROPN,O,6746,4
789,30,NUM,O,8084,4
789,ribu,NOUN,O,3424,4
789,.,PUNCT,O,3266,4
790,Segera,ADV,O,935,4
790,setelah,SCONJ,O,5889,4
790,tiba,ADV,O,677,4
790,kembali,VERB,O,1810,4
790,siang,NOUN,O,1544,4
790,ini,DET,O,3244,4
790,dari,ADP,O,3594,4
790,kunjungannya,NOUN,O,4138,4
790,ke,ADP,O,6317,4
790,Yogya,PROPN,B-LOC,4701,1
790,untuk,ADP,O,7038,4
790,menghadiri,VERB,O,7516,4
790,pernikahan,NOUN,O,3237,4
790,putri,PROPN,O,7220,4
790,Sultan,PROPN,B-PER,8308,2
790,Hamengkubuwono,PROPN,I-PER,3110,5
790,X,PROPN,I-PER,2629,5
790,",",PUNCT,O,3948,4
790,Presiden,PROPN,O,79,4
790,SBY,PROPN,B-PER,1285,2
790,akan,ADV,O,2842,4
790,melanjutkan,VERB,O,1353,4
790,perampungan,NOUN,O,1856,4
790,formasi,NOUN,O,2278,4
790,baru,ADJ,O,6846,4
790,kabinetnya,NOUN,O,1430,4
790,",",PUNCT,O,3948,4
790,kata,NOUN,O,8331,4
790,Staf,PROPN,O,6715,4
790,Khusus,PROPN,O,954,4
790,Presiden,PROPN,O,79,4
790,bidang,NOUN,O,1532,4
790,Komunikasi,PROPN,O,3259,4
790,Politik,PROPN,O,944,4
790,Daniel,PROPN,B-PER,434,2
790,Sparingga,PROPN,I-PER,7665,5
790,",",PUNCT,O,3948,4
790,siang,NOUN,O,1544,4
790,ini,DET,O,3244,4
790,.,PUNCT,O,3266,4
791,Pertumbuhan,NOUN,O,3072,4
791,investasi,NOUN,O,871,4
791,infrastruktur,NOUN,O,2882,4
791,Indonesia,PROPN,O,3518,4
791,masih,ADV,O,3046,4
791,rendah,ADJ,O,401,4
791,dibandingkan,VERB,O,1201,4
791,India,PROPN,O,4052,4
791,yang,PRON,O,4477,4
791,telah,ADV,O,6837,4
791,mencapai,VERB,O,4554,4
791,tujuh,NUM,O,3291,4
791,persen,NOUN,O,4501,4
791,dari,ADP,O,3594,4
791,PDB,PROPN,O,5219,4
791,sejak,ADP,O,4879,4
791,2009,NUM,O,428,4
791,",",PUNCT,O,3948,4
791,sedangkan,SCONJ,O,3922,4
791,investasi,NOUN,O,871,4
791,di,ADP,O,2096,4
791,Tiongkok,PROPN,B-LOC,1956,1
791,sudah,ADV,O,6496,4
791,sebesar,ADP,O,940,4
791,9-11,NUM,O,5478,4
791,persen,NOUN,O,4501,4
791,pada,ADP,O,2754,4
791,2005,NUM,O,1034,4
791,.,PUNCT,O,3266,4
792,Coast,PROPN,B-ORG,3568,0
792,Savings,PROPN,I-ORG,1127,3
792,Financial,PROPN,I-ORG,7003,3
792,Inc.,PROPN,I-ORG,1541,3
792,melaporkan,VERB,O,6129,4
792,kerugian,NOUN,O,1938,4
792,kuartal,NOUN,O,3716,4
792,ketiga,NUM,O,3207,4
792,",",PUNCT,O,3948,4
792,mengutip,VERB,O,727,4
792,program,NOUN,O,4730,4
792,restrukturisasi,NOUN,O,4530,4
792,modal,ADJ,O,2921,4
792,yang,PRON,O,4477,4
792,diumumkan,VERB,O,1417,4
792,sebelumnya,ADJ,O,2666,4
792,.,PUNCT,O,3266,4
793,Kota,NOUN,O,1684,4
793,pada,ADP,O,2754,4
793,waktu,NOUN,O,8133,4
793,malam,NOUN,O,3623,4
793,Melihat,VERB,O,6040,4
793,gambar,NOUN,O,4822,4
793,malam,NOUN,O,3623,4
793,",",PUNCT,O,3948,4
793,para,DET,O,4146,4
793,peneliti,NOUN,O,1200,4
793,publik,NOUN,O,6087,4
793,dapat,ADV,O,2323,4
793,memakai,VERB,O,7984,4
793,pengetahuan,NOUN,O,4933,4
793,mereka,PRON,O,4546,4
793,tentang,ADP,O,772,4
793,geografi,NOUN,O,4535,4
793,lokal,ADJ,O,2073,4
793,",",PUNCT,O,3948,4
793,untuk,ADP,O,7038,4
793,mencocokkan,VERB,O,6833,4
793,foto,NOUN,O,5605,4
793,dengan,ADP,O,7841,4
793,posisi,NOUN,O,1974,4
793,di,ADP,O,2096,4
793,peta,NOUN,O,4008,4
793,.,PUNCT,O,3266,4
794,Kepala,PROPN,O,2204,4
794,BEI,PROPN,B-ORG,1373,0
794,Medan,PROPN,B-LOC,3280,1
794,",",PUNCT,O,3948,4
794,Muhammad,PROPN,B-PER,8226,2
794,Pintor,PROPN,I-PER,889,5
794,",",PUNCT,O,3948,4
794,menyampaikan,VERB,O,6436,4
794,",",PUNCT,O,3948,4
794,untuk,ADP,O,7038,4
794,level,NOUN,O,5941,4
794,II,NUM,O,7811,4
794,akan,ADV,O,2842,4
794,berlanjut,VERB,O,704,4
794,pada,ADP,O,2754,4
794,September,NOUN,O,2682,4
794,2014,NUM,O,3457,4
794,.,PUNCT,O,3266,4
795,Program,NOUN,O,7972,4
795,kedua,NUM,O,4129,4
795,2012,NUM,O,257,4
795,",",PUNCT,O,3948,4
795,bantuan,NOUN,O,1510,4
795,dana,NOUN,O,7344,4
795,penelitian,NOUN,O,6679,4
795,untuk,ADP,O,7038,4
795,bidang,NOUN,O,1532,4
795,sosial,NOUN,O,2706,4
795,",",PUNCT,O,3948,4
795,humaniora,NOUN,O,1905,4
795,",",PUNCT,O,3948,4
795,dan,CCONJ,O,418,4
795,indikasi,VERB,O,5457,4
795,geografis,NOUN,O,3552,4
795,.,PUNCT,O,3266,4
796,Jokowi,PROPN,B-PER,8070,2
796,sampai,VERB,O,6785,4
796,ke,ADP,O,6317,4
796,lokasi,NOUN,O,2326,4
796,luapan,NOUN,O,6811,4
796,tersebut,DET,O,1513,4
796,pukul,NOUN,O,543,4
796,15.50,NUM,O,4465,4
796,WIB,PROPN,O,6405,4
796,.,PUNCT,O,3266,4
797,Sehingga,SCONJ,O,2203,4
797,Indonesia,PROPN,O,3518,4
797,bergerak,VERB,O,5372,4
797,maju,VERB,O,7729,4
797,seiring,ADP,O,2134,4
797,pertumbuhan,NOUN,O,35,4
797,di,ADP,O,2096,4
797,negara,NOUN,O,4040,4
797,Asia,PROPN,B-LOC,7378,1
797,lainnya,ADJ,O,8302,4
797,",",PUNCT,O,3948,4
797,ujar,NOUN,O,5916,4
797,Akbar,PROPN,B-PER,5096,2
797,.,PUNCT,O,3266,4
798,Wapres,PROPN,O,4513,4
798,mengajak,VERB,O,1951,4
798,masyarakat,NOUN,O,1349,4
798,untuk,ADP,O,7038,4
798,bersama,ADP,O,8522,4
798,pemerintah,NOUN,O,288,4
798,mengerahkan,VERB,O,1312,4
798,energi,NOUN,O,5990,4
798,untuk,ADP,O,7038,4
798,mencapai,VERB,O,4554,4
798,tujuan,NOUN,O,2498,4
798,yang,PRON,O,4477,4
798,produktif,ADJ,O,6639,4
798,.,PUNCT,O,3266,4
799,Setelah,ADP,O,1132,4
799,memulai,VERB,O,5266,4
799,kunjungannya,NOUN,O,4138,4
799,di,ADP,O,2096,4
799,Lebanon,PROPN,B-LOC,1694,1
799,",",PUNCT,O,3948,4
799,Solana,PROPN,B-PER,1588,2
799,pada,ADP,O,2754,4
799,Selasa,PROPN,O,4022,4
799,melakukan,VERB,O,2725,4
799,pembicaraan,NOUN,O,1204,4
799,dengan,ADP,O,7841,4
799,Arab,PROPN,O,3741,4
799,Saudi,PROPN,O,6075,4
799,",",PUNCT,O,3948,4
799,yang,PRON,O,4477,4
799,akan,ADV,O,2842,4
799,menjadi,VERB,O,1366,4
799,tuan,NOUN,O,6055,4
799,rumah,NOUN,O,6576,4
799,pertemuan,NOUN,O,7408,4
799,rekonsiliasi,NOUN,O,2314,4
799,pekan,NOUN,O,5919,4
799,depan,NOUN,O,6355,4
799,antara,ADP,O,6936,4
799,kelompok-kelompok,NOUN,O,5064,4
799,berseteru,VERB,O,3414,4
799,di,ADP,O,2096,4
799,Lebanon,PROPN,B-LOC,1694,1
799,",",PUNCT,O,3948,4
799,kata,NOUN,O,8331,4
799,sumber,NOUN,O,2885,4
799,diplomatik,NOUN,O,3155,4
799,.,PUNCT,O,3266,4
800,Vena,PROPN,B-PER,303,2
800,menilai,VERB,O,7688,4
800,alasan,NOUN,O,1402,4
800,tata,NOUN,O,1465,4
800,tertib,NOUN,O,26,4
800,itu,DET,O,7226,4
800,diterapkan,VERB,O,6018,4
800,",",PUNCT,O,3948,4
800,yakni,ADV,O,2723,4
800,untuk,ADP,O,7038,4
800,menghormati,VERB,O,7540,4
800,lembaga,NOUN,O,6032,4
800,DPR,PROPN,B-ORG,7747,0
800,yang,PRON,O,4477,4
800,merupakan,VERB,O,6128,4
800,perwakilan,NOUN,O,4616,4
800,rakyat,NOUN,O,6697,4
800,.,PUNCT,O,3266,4
801,Sebelum,ADV,O,1546,4
801,mengakhiri,VERB,O,4898,4
801,kesaksian,NOUN,O,2797,4
801,",",PUNCT,O,3948,4
801,kepada,ADP,O,3289,4
801,majelis,NOUN,O,3423,4
801,hakim,NOUN,O,280,4
801,",",PUNCT,O,3948,4
801,Susno,PROPN,B-PER,1470,2
801,mengatakan,VERB,O,2557,4
801,",",PUNCT,O,3948,4
801,Karena,SCONJ,O,196,4
801,kasus,NOUN,O,2361,4
801,ini,DET,O,3244,4
801,kasus,NOUN,O,2361,4
801,yang,PRON,O,4477,4
801,menyangkut,VERB,O,712,4
801,kehidupan,NOUN,O,4976,4
801,berbangsa,VERB,O,444,4
801,",",PUNCT,O,3948,4
801,saya,PRON,O,5017,4
801,minta,NOUN,O,7334,4
801,ini,DET,O,3244,4
801,diungkap,VERB,O,2780,4
801,tuntas,NOUN,O,5481,4
801,.,PUNCT,O,3266,4
801,Itu,PRON,O,4698,4
801,permohonan,NOUN,O,5614,4
801,saya,PRON,O,5017,4
801,.,PUNCT,O,3266,4
801,Seperti,ADP,O,8418,4
801,diberitakan,VERB,O,7130,4
801,",",PUNCT,O,3948,4
801,terkait,VERB,O,572,4
801,kasus,NOUN,O,2361,4
801,Gayus,PROPN,B-PER,2077,2
801,",",PUNCT,O,3948,4
801,Haposan,PROPN,B-PER,319,2
801,menyebut,VERB,O,3890,4
801,Susno,PROPN,B-PER,1470,2
801,meminta,VERB,O,8021,4
801,uang,NOUN,O,5109,4
801,Rp,PROPN,O,6746,4
801,"3,5",NUM,O,5488,4
801,miliar,NOUN,O,295,4
801,jika,SCONJ,O,4686,4
801,blokir,NOUN,O,988,4
801,rekening,NOUN,O,3984,4
801,Gayus,PROPN,B-PER,2077,2
801,dibuka,VERB,O,121,4
801,penyidik,NOUN,O,1268,4
801,.,PUNCT,O,3266,4
802,Keputusan,NOUN,O,1297,4
802,Presiden,PROPN,O,79,4
802,Jokowi,PROPN,B-PER,8070,2
802,yang,PRON,O,4477,4
802,mengajukan,VERB,O,7877,4
802,kembali,ADV,O,1810,4
802,calon,NOUN,O,7255,4
802,Kapolri,PROPN,O,7091,4
802,seharusnya,ADV,O,1674,4
802,didukung,VERB,O,5746,4
802,oleh,ADP,O,3928,4
802,kader,NOUN,O,277,4
802,PDI-P,PROPN,B-ORG,831,0
802,.,PUNCT,O,3266,4
802,Saya,PRON,O,1254,4
802,akan,ADV,O,2842,4
802,tetap,VERB,O,5468,4
802,mendukung,NOUN,O,4456,4
802,penuh,ADJ,O,629,4
802,keputusan,NOUN,O,4298,4
802,Presiden,PROPN,O,79,4
802,Jokowi,PROPN,B-PER,8070,2
802,tersebut,DET,O,1513,4
802,",",PUNCT,O,3948,4
802,dengan,ADP,O,7841,4
802,segala,DET,O,6901,4
802,risikonya,NOUN,O,2030,4
802,",",PUNCT,O,3948,4
802,kata,NOUN,O,8331,4
802,Hasanuddin,PROPN,B-PER,4410,2
802,dalam,ADP,O,4955,4
802,keterangan,NOUN,O,2611,4
802,yang,PRON,O,4477,4
802,diterima,VERB,O,2528,4
802,media,NOUN,O,6498,4
802,",",PUNCT,O,3948,4
802,Jumat,PROPN,O,4970,4
802,(20/2/2015),PUNCT,O,7836,4
802,.,PUNCT,O,3266,4
803,Saat,NOUN,O,1969,4
803,ini,DET,O,3244,4
803,ternyata,ADV,O,738,4
803,pemerintah,NOUN,B-ORG,288,0
803,Liberia,PROPN,I-ORG,3111,3
803,sudah,ADV,O,6496,4
803,menyatakan,VERB,O,6949,4
803,kondisi,NOUN,O,4045,4
803,gawat,NOUN,O,4026,4
803,darurat,ADJ,O,5223,4
803,atas,ADP,O,7545,4
803,penyakit,NOUN,O,5766,4
803,virus,NOUN,O,8276,4
803,ebola,NOUN,O,6419,4
803,yang,PRON,O,4477,4
803,sangat,ADV,O,5289,4
803,berbahaya,NOUN,O,1536,4
803,tersebut,DET,O,1513,4
803,.,PUNCT,O,3266,4
804,Dr,PROPN,B-PER,6126,2
804,Numbi,PROPN,I-PER,7963,5
804,mengatakan,VERB,O,2557,4
804,zona,NOUN,O,6575,4
804,karantina,NOUN,O,1736,4
804,ditetapkan,VERB,O,3731,4
804,di,ADP,O,2096,4
804,sekitar,ADP,O,8098,4
804,tempat,NOUN,O,111,4
804,penyebaran,NOUN,O,4058,4
804,penyakit,NOUN,O,5766,4
804,.,PUNCT,O,3266,4
805,Nenek,NOUN,O,5685,4
805,moyang,NOUN,O,6549,4
805,T-Rex,PROPN,O,4974,4
805,ditemukan,VERB,O,3790,4
805,di,ADP,O,2096,4
805,Polandia,PROPN,B-LOC,5186,1
805,.,PUNCT,O,3266,4
806,Semua,DET,O,7129,4
806,relokasi,NOUN,O,6080,4
806,ini,DET,O,3244,4
806,juga,ADV,O,7625,4
806,terkait,VERB,O,572,4
806,dengan,ADP,O,7841,4
806,rencana,NOUN,O,5747,4
806,jangka,NOUN,O,7618,4
806,panjang,ADJ,O,1451,4
806,perusahaan,NOUN,O,540,4
806,",",PUNCT,O,3948,4
806,ujarnya,NOUN,O,5192,4
806,.,PUNCT,O,3266,4
807,Untuk,ADP,O,7214,4
807,menikmati,VERB,O,606,4
807,tarif,NOUN,O,875,4
807,baru,ADJ,O,6846,4
807,ini,DET,O,3244,4
807,",",PUNCT,O,3948,4
807,pengguna,NOUN,O,1528,4
807,XL,PROPN,O,3929,4
807,Bebas,PROPN,O,7314,4
807,tidak,PART,O,6969,4
807,perlu,ADV,O,6722,4
807,mendaftar,VERB,O,1260,4
807,atau,CCONJ,O,7860,4
807,membeli,VERB,O,1212,4
807,paket,NOUN,O,3828,4
807,perdana,ADJ,O,240,4
807,khusus,ADJ,O,589,4
807,karena,SCONJ,O,5360,4
807,secara,ADP,O,511,4
807,otomatis,ADJ,O,1976,4
807,semua,DET,O,8333,4
807,pengguna,NOUN,O,1528,4
807,XL,PROPN,O,3929,4
807,bebas,ADJ,O,2789,4
807,dapat,ADV,O,2323,4
807,menikmati,VERB,O,606,4
807,tarif,NOUN,O,875,4
807,termurah,ADJ,O,3588,4
807,dari,ADP,O,3594,4
807,XL,NOUN,B-ORG,3929,0
807,ini,DET,O,3244,4
807,.,PUNCT,O,3266,4
808,Ini,DET,O,3274,4
808,indikasi,VERB,O,5457,4
808,atau,CCONJ,O,7860,4
808,tanda-tanda,NOUN,O,5970,4
808,kebangkrutan,NOUN,O,3855,4
808,Golkar,PROPN,B-ORG,2596,0
808,",",PUNCT,O,3948,4
808,kata,NOUN,O,8331,4
808,Arie,PROPN,B-PER,1322,2
808,.,PUNCT,O,3266,4
809,Rani,PROPN,B-PER,2388,2
